challenge,tgen,tsplit,tsign,tver,resWithNonces
0,83.684,266.342,260.65,262.719,SUCCESS
0,87.931,244.402,240.918,227.7,SUCCESS
2,93.969,265.114,255.642,277.626,SUCCESS
1,79.459,222.721,272.96,296.989,SUCCESS
1,96.834,222.315,256.485,304.419,SUCCESS
1,100.587,288.487,221.984,314.022,SUCCESS
0,89.745,244.97,261.31,229.443,SUCCESS
2,76.791,251.174,298.186,283.848,SUCCESS
0,80.653,198.889,289.865,259.852,SUCCESS
2,88.519,262.641,271.406,314.107,SUCCESS
2,96.747,265.84,233.401,286.682,SUCCESS
2,91.439,258.476,309.315,271.303,SUCCESS
0,84.04,271.134,284.676,232.77,SUCCESS
1,85.441,248.39,286.395,310.988,SUCCESS
1,92.029,243.185,258.091,308.576,SUCCESS
1,84.299,222.689,239.358,299.074,SUCCESS
1,104.278,266.305,260.933,271.602,SUCCESS
2,76.194,258.803,269.054,285.61,SUCCESS
2,77.503,268.745,303.407,303.518,SUCCESS
0,91.568,212.792,269.003,254.629,SUCCESS
1,98.525,286.054,225.356,317.035,SUCCESS
0,86.034,273.163,232.975,242.67,SUCCESS
1,89.308,253.641,268.741,280.614,SUCCESS
0,83.955,241.249,284.618,276.459,SUCCESS
1,105.202,267.735,288.584,316.939,SUCCESS
0,86.639,267.172,243.395,251.08,SUCCESS
2,109.995,283.044,228.262,307.17,SUCCESS
0,81.125,270.009,277.399,225.552,SUCCESS
0,84.866,246.801,274.732,270.991,SUCCESS
1,93.105,247.014,265.305,333.172,SUCCESS
0,93.649,265.84,219.551,335.496,SUCCESS
0,91.091,229.92,274.669,215.587,SUCCESS
1,92.57,296.507,292.967,286.372,SUCCESS
2,81.803,250.507,282.485,330.185,SUCCESS
2,96.299,221.001,276.576,315.433,SUCCESS
1,95.727,257.091,251.623,295.971,SUCCESS
2,107.393,288.642,226.216,284.076,SUCCESS
1,87.897,279.16,265.82,267.202,SUCCESS
2,87.345,233.728,290.322,296.336,SUCCESS
0,98.522,252.564,238.186,269.907,SUCCESS
2,83.507,281.18,252.612,290.018,SUCCESS
1,98.67,271.877,240.523,273.164,SUCCESS
0,80.53,276.883,275.158,255.271,SUCCESS
2,82.416,213.088,262.592,350.284,SUCCESS
0,96.697,245.367,240.564,277.482,SUCCESS
0,88.482,275.442,238.097,242.051,SUCCESS
0,86.52,348.803,278.132,224.909,SUCCESS
2,82.699,201.295,264.993,316.952,SUCCESS
0,99.226,256.268,269.219,290.782,SUCCESS
2,101.01,308.111,238.163,295.961,SUCCESS
2,97.95,229.738,273.872,275.333,SUCCESS
2,75.035,252.262,305.73,279.583,SUCCESS
2,101.75,287.285,293.409,306.316,SUCCESS
2,83.329,300.506,326.583,327.583,SUCCESS
2,80.137,230.717,259.834,320.981,SUCCESS
0,93.987,262.892,228.529,294.321,SUCCESS
1,94.138,250.829,287.145,246.544,SUCCESS
1,80.416,279.973,292.535,285.963,SUCCESS
2,76.77,219.357,275.662,316.386,SUCCESS
1,102.072,244.751,274.505,319.908,SUCCESS
2,103.576,286.627,244.919,288.234,SUCCESS
1,104.803,291.723,248.543,268.674,SUCCESS
1,76.87,222.014,273.334,271.568,SUCCESS
2,104.467,238.425,285.55,307.044,SUCCESS
2,89.697,250.198,268.59,346.978,SUCCESS
2,105.962,241.98,220.546,315.464,SUCCESS
1,102.684,274.382,232.633,296.336,SUCCESS
1,96.599,239.141,288.58,263.449,SUCCESS
1,88.905,283.142,282.509,285.983,SUCCESS
0,78.517,274.252,314.808,283.219,SUCCESS
1,101.459,223.043,241.737,316.381,SUCCESS
2,91.591,246.662,240.957,282.222,SUCCESS
1,100.944,257.522,262.031,277.896,SUCCESS
0,89.194,306.257,297.967,250.681,SUCCESS
1,93.115,261.383,292.693,302.849,SUCCESS
1,82.598,293.575,291.597,308.618,SUCCESS
0,96.293,233.387,216.197,272.201,SUCCESS
1,103.582,273.811,261.633,281.082,SUCCESS
0,96.242,407.122,284.772,213.861,SUCCESS
0,90.017,292.971,272.942,264.865,SUCCESS
2,94.22,203.561,251.965,317.586,SUCCESS
2,97.067,287.729,261.578,310.299,SUCCESS
0,106.584,235.716,227.201,249.631,SUCCESS
0,78.612,280.775,268.118,247.193,SUCCESS
1,101.383,234.727,284.585,310.02,SUCCESS
2,82.856,240.232,257.668,326.697,SUCCESS
0,103.653,293.928,216.335,257.886,SUCCESS
0,89.426,264.762,271.437,217.344,SUCCESS
2,81,260.77,272.253,297.152,SUCCESS
0,86.483,234.992,298.485,269.996,SUCCESS
2,97.145,264.269,247.57,312.135,SUCCESS
1,98.485,258.904,214.06,297.259,SUCCESS
2,88.609,260.493,269.785,277.769,SUCCESS
1,74.277,250.857,297.401,287.796,SUCCESS
0,85.446,230.642,280.945,271.739,SUCCESS
0,104.26,265.301,214.392,268.743,SUCCESS
1,95.001,267.639,286.952,244.398,SUCCESS
2,99.569,287.271,285.777,286.596,SUCCESS
2,75.302,249.476,297.318,311.818,SUCCESS
2,100.972,268.594,214.001,297.804,SUCCESS
1,103.844,267.077,264.298,241.863,SUCCESS
0,82.368,267.278,277.041,258.749,SUCCESS
0,73.029,191.454,272.505,292.14,SUCCESS
2,103.187,301.359,247.968,289.712,SUCCESS
2,89.918,290.649,254.883,287.081,SUCCESS
1,76.573,220.744,269.479,285.23,SUCCESS
0,87.714,240.646,282.627,285.797,SUCCESS
1,107.156,247.902,230.657,311.379,SUCCESS
1,92.96,264.531,241.407,279.074,SUCCESS
2,93.311,263.404,286.253,250.374,SUCCESS
0,79.954,244.863,283.263,270.353,SUCCESS
0,97.71,237.132,252.588,289.534,SUCCESS
1,88.357,283.382,253.56,297.52,SUCCESS
2,99.149,267.639,243.542,281.099,SUCCESS
0,75.429,237.385,274.236,250.708,SUCCESS
2,92.541,226.063,279.69,310.835,SUCCESS
1,90.353,264.333,253.575,307.868,SUCCESS
1,95.866,277.661,222.75,304.464,SUCCESS
1,101.13,258.261,287.72,246.71,SUCCESS
2,85.22,292.588,277.346,283.031,SUCCESS
1,80.132,266.146,324.321,303.698,SUCCESS
1,101.443,193.128,238.27,335.755,SUCCESS
1,96.452,275.158,255.068,308.036,SUCCESS
2,107.152,272.238,289.795,256.905,SUCCESS
0,78.533,291.155,289.783,255.191,SUCCESS
2,74.454,248.749,293.921,319.163,SUCCESS
2,100.707,240.958,277.372,328.813,SUCCESS
2,97.151,271.566,230.417,282.584,SUCCESS
2,95.831,290.955,247.354,281.412,SUCCESS
1,84.256,252.029,270.827,321.374,SUCCESS
2,94.446,226.449,268.624,316.458,SUCCESS
0,85.345,244.121,255.234,282.4,SUCCESS
1,88.553,308.188,232.491,308.611,SUCCESS
2,100.454,283.14,287.3,246.355,SUCCESS
1,86.131,251.3,275.883,279.864,SUCCESS
0,82.107,230.903,275.033,252.818,SUCCESS
2,91.371,269.887,246.445,300.809,SUCCESS
1,102.889,255.355,239.049,266.027,SUCCESS
2,76.46,300.898,280.66,278.049,SUCCESS
0,73.129,195.206,295.779,276.893,SUCCESS
0,96.244,231.931,233.383,284.554,SUCCESS
2,87.713,290.342,274.352,311.265,SUCCESS
0,79.744,287.727,276.874,225.834,SUCCESS
1,74.271,212.398,272.915,342.714,SUCCESS
0,100.45,232.136,238.997,294.588,SUCCESS
2,93.047,259.748,257.093,295.911,SUCCESS
1,94.08,249.574,263.743,264.076,SUCCESS
1,84.169,263.106,286.967,314.812,SUCCESS
1,86.786,204.002,306.021,315.801,SUCCESS
0,106.349,270.469,266.781,297.413,SUCCESS
1,104.088,256.907,236.006,282.607,SUCCESS
2,76.6,238.991,277.522,297.2,SUCCESS
0,80.983,244.264,281.844,270.783,SUCCESS
0,102.327,226.348,232.506,292.088,SUCCESS
1,98.892,334.287,267.283,289.151,SUCCESS
0,93.448,250.848,299.204,226.231,SUCCESS
2,75.174,216.928,273.361,316.542,SUCCESS
0,104.858,252.139,289.424,307.329,SUCCESS
2,86.707,272.289,252.909,300.554,SUCCESS
2,96.518,244.835,249.139,280.543,SUCCESS
2,83.3,254.238,279.929,289.549,SUCCESS
0,85.726,211.128,277.311,272.577,SUCCESS
2,92.809,272.312,252.638,302.781,SUCCESS
1,87.306,274.669,241.978,299.594,SUCCESS
0,91.149,257.304,274.882,243.065,SUCCESS
0,81.456,259.476,280.475,262.916,SUCCESS
2,103.755,236.362,247.446,324.188,SUCCESS
2,99.433,241.757,255.534,269.908,SUCCESS
0,105.659,315.013,274.889,234.175,SUCCESS
2,78.251,254.23,287.338,315.714,SUCCESS
0,98.718,194.695,252.941,291.625,SUCCESS
0,95.806,258.525,237.221,243.206,SUCCESS
0,72.579,248.625,275.992,234.313,SUCCESS
1,96.658,274.084,278.19,312.615,SUCCESS
0,77.509,230.293,244.325,279.606,SUCCESS
2,88.456,263.876,236.566,295.026,SUCCESS
2,101.792,267.843,281.91,241.365,SUCCESS
1,79.271,320.147,292.364,286.93,SUCCESS
1,78.404,241.945,258.218,333.059,SUCCESS
1,94.73,247.458,249.19,294.561,SUCCESS
1,95.901,261.693,252.913,271.608,SUCCESS
1,81.279,274.933,280.243,309.159,SUCCESS
2,73.915,200.589,273.358,325.874,SUCCESS
2,102.721,271.288,277.57,313.773,SUCCESS
1,91.536,228.578,249.339,305.871,SUCCESS
1,75.01,268.903,278.453,288.629,SUCCESS
1,96.802,275.077,292.551,301.82,SUCCESS
1,78.201,239.077,254.041,327.097,SUCCESS
0,87.298,280.773,222.398,254.835,SUCCESS
2,104.757,263.297,288.91,265.456,SUCCESS
1,77.391,267.083,275.711,289.321,SUCCESS
1,87.964,215.993,282.099,310.958,SUCCESS
2,95.675,251.572,251.501,287.153,SUCCESS
1,94.931,247.118,265.91,251.294,SUCCESS
0,72.804,255.701,274.238,270.624,SUCCESS
0,90.969,229.238,271.647,260.391,SUCCESS
2,104.922,280.87,229.791,331.383,SUCCESS
0,106.555,275.302,238.358,243.407,SUCCESS
0,78.12,230.605,259.716,267.21,SUCCESS
0,73.054,229.317,252.448,277.683,SUCCESS
2,92.271,265.906,239.156,290.584,SUCCESS
1,100.748,263.843,292.6,259.549,SUCCESS
1,74.291,282.227,323.979,288.843,SUCCESS
0,82.127,243.017,292.371,271.536,SUCCESS
0,95.974,244.271,269.055,274.716,SUCCESS
2,94.941,278.691,243.07,280.303,SUCCESS
0,80.188,283.743,280.662,255.934,SUCCESS
0,82.963,193.378,277.569,273.998,SUCCESS
2,100.903,268.925,245.704,316.734,SUCCESS
1,97.104,282.964,240.351,272.263,SUCCESS
1,77.917,257.257,273.301,286.265,SUCCESS
1,83.156,233.888,275.035,322.958,SUCCESS
1,101.014,288.161,254.178,316.145,SUCCESS
2,82.253,261.72,240.876,299.078,SUCCESS
2,95.234,269.187,305.484,263.344,SUCCESS
2,88.89,348.995,293.814,275.004,SUCCESS
1,85.426,294.374,319.714,302.757,SUCCESS
2,81.865,238.196,287.02,310.792,SUCCESS
1,101.723,253.947,258.606,318.08,SUCCESS
2,90.827,288.213,258.211,310.335,SUCCESS
0,91.626,296.779,281.21,225.185,SUCCESS
2,81.053,248.98,288.366,325.141,SUCCESS
0,73.064,245.818,262.231,302.188,SUCCESS
0,92.385,244.002,239.485,260.834,SUCCESS
2,105.148,259.288,266.065,278.762,SUCCESS
2,72.894,210.456,265.271,332.381,SUCCESS
0,96.729,233.197,285.352,265.49,SUCCESS
0,105.275,280.293,254.739,253.65,SUCCESS
0,98.964,295.111,259.543,230.189,SUCCESS
0,83.525,258.93,281.606,256.511,SUCCESS
2,85.001,230.792,305.828,318.574,SUCCESS
1,99.756,268.213,233.949,333.894,SUCCESS
0,88.173,280.348,254.345,260.226,SUCCESS
2,82.856,284.787,282.088,271.138,SUCCESS
1,74.607,239.397,266.583,309.37,SUCCESS
2,95.087,229.034,223.491,310.363,SUCCESS
1,100.678,323.31,242.748,313.927,SUCCESS
2,93.029,248.934,274.422,264.333,SUCCESS
1,74.23,291.103,289.08,308.028,SUCCESS
1,89.651,198.387,248.759,318.01,SUCCESS
2,98.326,281.96,254.398,273.334,SUCCESS
1,101.118,282.639,280.481,282.435,SUCCESS
2,77.022,254.087,288.104,318.079,SUCCESS
2,95.529,212.147,264.906,336.464,SUCCESS
2,94.637,265.479,239.16,310.961,SUCCESS
0,87.574,276.247,266.14,244.876,SUCCESS
0,90.233,251.549,291.137,273.623,SUCCESS
2,93.854,262.059,270.662,311.924,SUCCESS
2,104.418,273.689,219.783,326.564,SUCCESS
0,98.936,281.651,261.326,250.124,SUCCESS
1,83.321,273.188,283.701,284.79,SUCCESS
2,105.835,284.199,296.251,308.657,SUCCESS
0,86.961,255.133,278.772,256.006,SUCCESS
1,96.658,289.169,230.95,327.613,SUCCESS
1,102.126,335.302,231.249,296.595,SUCCESS
0,81.708,252.887,287.602,228.623,SUCCESS
2,76.83,251.973,299.862,318.317,SUCCESS
2,97.655,253.847,243.755,305.511,SUCCESS
0,99.732,278.068,248.651,232.804,SUCCESS
2,93.304,277.248,300.842,276.762,SUCCESS
1,72.113,250.318,292.074,313.295,SUCCESS
0,100.972,214.997,226.42,274.976,SUCCESS
2,91.343,263.974,247.888,277.346,SUCCESS
1,75.126,237.055,266.363,305.121,SUCCESS
2,85.439,216.517,269.574,314.032,SUCCESS
2,94.181,267.708,274.371,332.504,SUCCESS
2,108.156,300.812,241.422,286.297,SUCCESS
1,87.034,271.654,267.475,280.725,SUCCESS
0,78.768,253.332,308.862,314.517,SUCCESS
1,102.194,228.791,263.026,314.183,SUCCESS
0,101.623,294.916,230.563,271.052,SUCCESS
2,98.996,282.457,278.387,268.511,SUCCESS
0,87.147,271.586,279.108,279.004,SUCCESS
0,77.555,252.213,252.427,273.637,SUCCESS
0,92.158,283.189,221.406,243.516,SUCCESS
0,97.534,269.918,270.186,258.347,SUCCESS
0,83.027,266.008,298.006,296.569,SUCCESS
1,96.688,291.321,224.084,303.611,SUCCESS
2,96.179,260.593,251.767,253.816,SUCCESS
0,109.159,292.2,295.192,247.623,SUCCESS
0,77.759,240.565,272.76,274.214,SUCCESS
0,104.432,247.826,240.417,270.277,SUCCESS
1,101.685,305.985,264.397,254.182,SUCCESS
1,96.276,278.966,292.699,269.426,SUCCESS
0,82.801,238.279,282.492,275.248,SUCCESS
2,94.266,246.724,255.504,328.227,SUCCESS
0,105.53,271.737,273.098,233.408,SUCCESS
2,102.51,294.452,298.839,246.231,SUCCESS
1,98.517,285.509,290.444,334.313,SUCCESS
0,75.577,275.449,284.25,309.089,SUCCESS
2,100.158,225.622,244.998,325.455,SUCCESS
1,100.337,284.459,270.539,289.763,SUCCESS
2,107.067,281.044,281,250.794,SUCCESS
0,88.013,311.238,295.465,285.494,SUCCESS
0,78.869,274.12,271.441,276.026,SUCCESS
1,95.915,301.223,222.774,316.942,SUCCESS
0,97.065,280.159,275.966,214.232,SUCCESS
0,77.166,232.634,291.854,266.511,SUCCESS
2,101.855,232.64,233.71,319.628,SUCCESS
1,106.135,281.08,256.478,276.108,SUCCESS
0,104.296,280.676,302.411,235.655,SUCCESS
2,77.145,263.38,284.117,366.693,SUCCESS
2,100.955,240.625,255.22,329.196,SUCCESS
1,89.92,271.592,250.043,271.446,SUCCESS
1,104.886,265.903,278.6,276.916,SUCCESS
0,78.774,275.254,272.965,283.365,SUCCESS
2,107.191,238.344,283.745,323.644,SUCCESS
0,101.302,298.053,264.617,258.399,SUCCESS
1,111.45,280.301,261.291,270.374,SUCCESS
2,76.819,270.205,295.765,303.329,SUCCESS
0,90.923,227.423,299.689,279.657,SUCCESS
2,95.789,254.112,238.789,308.101,SUCCESS
2,101.969,259.433,264.547,270.143,SUCCESS
0,74.672,243.777,277.272,261.385,SUCCESS
0,102.209,287.11,246.192,283.157,SUCCESS
2,100.344,264.934,240.735,293.574,SUCCESS
0,78.779,268.185,288.827,251.198,SUCCESS
0,74.143,241.84,279.459,282.012,SUCCESS
1,98.857,258.395,222.467,305.489,SUCCESS
0,95.265,257.445,269.557,212.533,SUCCESS
1,100.667,299.724,296.903,304.154,SUCCESS
2,75.389,203.645,264.238,323.159,SUCCESS
1,85.245,264.051,238.019,285.925,SUCCESS
1,108.961,254.983,312.631,246.68,SUCCESS
1,88.524,294.879,286.413,301.196,SUCCESS
0,84.71,226.332,249.175,275.895,SUCCESS
2,97.641,276.856,245.464,300.909,SUCCESS
0,100.982,246.346,294.677,215.741,SUCCESS
2,74.335,240.921,279.108,319.496,SUCCESS
2,98.714,240.671,276.642,336.148,SUCCESS
1,94.189,261.295,251.382,268.694,SUCCESS
1,80.863,260.707,278.9,305.778,SUCCESS
1,76.852,229.877,281.878,311.45,SUCCESS
1,95.252,264.978,273.674,318.781,SUCCESS
1,100.913,351.881,249.541,281.284,SUCCESS
1,104.372,255.784,271.431,290.988,SUCCESS
0,78.679,255.808,292.289,290.105,SUCCESS
1,96.548,222.329,275.038,320.15,SUCCESS
2,96.002,286.077,232.742,284.543,SUCCESS
0,101.087,323.202,265.657,251.477,SUCCESS
1,80.643,258.097,268.712,322.618,SUCCESS
2,93.302,230.92,292.581,320.682,SUCCESS
0,96.379,290.098,280.547,287.977,SUCCESS
2,95.102,253.466,241.714,297.98,SUCCESS
0,77.997,272.694,284.813,254.032,SUCCESS
2,97.116,231.435,275.866,312.882,SUCCESS
1,97.627,268.839,268.114,319.317,SUCCESS
0,103.294,284.853,293.986,219.825,SUCCESS
0,78.185,298.638,305.556,287.607,SUCCESS
2,85.158,207.896,345.058,326.205,SUCCESS
1,86.648,248.903,249.542,322.554,SUCCESS
2,97.339,278.625,273.172,246.788,SUCCESS
2,75.061,273.709,283.573,311.528,SUCCESS
1,78.322,336.804,289.936,322.93,SUCCESS
1,99.813,254.96,243.348,323.178,SUCCESS
2,97.637,264.765,254.848,281.955,SUCCESS
0,96.071,284.707,289.956,249.394,SUCCESS
1,77.635,261.753,300.78,316.6,SUCCESS
0,99.29,240.552,265.996,286.119,SUCCESS
0,102.277,265.278,280.996,211.481,SUCCESS
1,76.004,283.229,293.039,286.35,SUCCESS
0,74.58,201.02,300.314,281.976,SUCCESS
1,94.858,273.302,260.195,284.762,SUCCESS
0,105.489,321.029,276.834,219.529,SUCCESS
1,76.429,292.131,292.942,292.987,SUCCESS
2,84.672,274.185,291.017,309.998,SUCCESS
1,101.6,268.477,244.642,320.788,SUCCESS
0,96.237,266.205,271.246,214.594,SUCCESS
0,73.627,250.697,266.311,279.827,SUCCESS
2,99.348,264.354,296.469,306.081,SUCCESS
1,95.669,257.104,253.484,289.839,SUCCESS
2,94.273,270.955,285.492,278.673,SUCCESS
0,75.525,241.572,285.134,272.415,SUCCESS
2,99.89,243.546,271.89,325.703,SUCCESS
1,90.001,245.198,237.272,274.771,SUCCESS
2,77.403,314.469,292.841,279.01,SUCCESS
0,80.725,260.938,285.671,275.873,SUCCESS
2,102.259,238.616,265,335.845,SUCCESS
1,99.201,312.786,265.686,255.487,SUCCESS
2,77.327,251.284,271.594,319.882,SUCCESS
2,80.536,252.075,309.927,316.137,SUCCESS
0,107.595,261.569,251.423,279.791,SUCCESS
2,88.501,279.101,265.85,254.124,SUCCESS
2,94.653,306.977,296.94,283.674,SUCCESS
1,81.707,289.438,312.732,322.698,SUCCESS
2,77.003,273.142,276.257,302.726,SUCCESS
1,107.599,259.645,227.575,311.323,SUCCESS
1,94.502,309,273.442,263.331,SUCCESS
2,102.915,312.04,277.005,288.992,SUCCESS
1,77.821,227.605,321.208,313.669,SUCCESS
0,107.642,277.769,243.393,281.572,SUCCESS
0,98.436,293.809,235.429,244.393,SUCCESS
0,100.883,317.47,284.201,244.858,SUCCESS
0,97.707,259.686,302.171,269.985,SUCCESS
1,98.188,264.29,265.961,300.654,SUCCESS
2,96.191,262.185,246.795,291.167,SUCCESS
2,108.053,321.834,295.449,289.052,SUCCESS
0,93.091,211.462,277.777,259.925,SUCCESS
2,98.075,262.086,244.593,312.548,SUCCESS
0,89.213,282.975,245.806,272.097,SUCCESS
2,94.201,260.303,269.776,295.299,SUCCESS
1,73.113,230.034,252.682,375.993,SUCCESS
2,109.014,277.852,250.711,305.088,SUCCESS
1,90.547,263.196,249.305,270.877,SUCCESS
2,96.305,302.789,302.699,301.399,SUCCESS
0,99.97,222.569,276.626,267.704,SUCCESS
2,99.778,267.294,217.026,302.475,SUCCESS
1,104.209,304.222,273.815,261.501,SUCCESS
2,98.424,274.633,292.736,302.235,SUCCESS
0,81.741,242.372,264.177,264.455,SUCCESS
0,91.143,269.242,233.144,234.779,SUCCESS
2,103.059,277.755,306.117,292.87,SUCCESS
2,88.913,247.89,285.167,326.803,SUCCESS
0,102.981,272.521,260.925,274.628,SUCCESS
1,90.086,313.688,223.652,322.717,SUCCESS
1,75.412,220.904,280.607,292.065,SUCCESS
2,82.002,245.962,270.692,321.058,SUCCESS
2,101.456,313.359,242.615,312.539,SUCCESS
2,94.878,323.307,231.172,305.46,SUCCESS
1,74.603,280.225,267.274,284.713,SUCCESS
2,93.401,209.277,266.288,318.562,SUCCESS
0,105.401,279.046,252.389,276.495,SUCCESS
1,95.932,294.216,257.741,274.085,SUCCESS
1,80.139,252.324,266.733,338.107,SUCCESS
1,94.423,222.664,259.325,314.118,SUCCESS
1,95.459,279.624,229.976,315.933,SUCCESS
0,87.063,245.272,308.356,250.938,SUCCESS
0,99.481,224.896,314.631,283.096,SUCCESS
2,97.027,286.799,270.986,308.37,SUCCESS
1,99.206,302.017,217.772,331.254,SUCCESS
1,83.131,276.61,281.974,286.86,SUCCESS
2,97.532,252.219,288.353,297.265,SUCCESS
2,101.631,257.643,270.647,323.538,SUCCESS
0,97.323,282.647,241.533,226.27,SUCCESS
1,87.233,299.359,311.689,295.469,SUCCESS
0,74.9,242.978,281.751,293.654,SUCCESS
1,98.119,244.092,275.846,318.474,SUCCESS
0,93.97,263.512,242.233,236.089,SUCCESS
2,74.957,281.821,313.47,329.895,SUCCESS
1,92.561,238.223,307.855,321.773,SUCCESS
0,104.876,274.942,265.306,287.775,SUCCESS
0,98.716,285.338,290.107,211.103,SUCCESS
0,80.216,309.926,282.572,271.813,SUCCESS
2,89.248,257.766,286.269,325.612,SUCCESS
2,94.505,269.029,273.814,292.709,SUCCESS
0,98.572,264.047,279.501,231.215,SUCCESS
1,71.166,210.131,301.532,306.745,SUCCESS
0,96.352,276.181,279.806,270.541,SUCCESS
1,98.665,292.643,275.201,274.571,SUCCESS
2,92.828,292.677,294.354,276.772,SUCCESS
1,81.377,288.481,293.863,316.957,SUCCESS
0,101.303,254.558,250.095,268.795,SUCCESS
1,100.319,304.65,262.95,285.066,SUCCESS
1,95.942,265.706,282.375,264.303,SUCCESS
2,89.121,257.686,284.377,300.529,SUCCESS
1,96.33,227.275,222.218,325.29,SUCCESS
1,102.238,296.571,256.371,268.527,SUCCESS
1,101.556,306.691,290.756,273.77,SUCCESS
1,99.078,252.92,283.763,321.701,SUCCESS
1,97.337,247.58,242.845,320.714,SUCCESS
0,102.307,274.682,242.061,258.689,SUCCESS
0,79.232,296.56,283.187,252.457,SUCCESS
0,84.554,228.471,260.83,261.913,SUCCESS
2,93.052,330.045,215.17,299.301,SUCCESS
0,96.57,285.727,275.062,252.68,SUCCESS
1,102.95,256.393,296.922,318.202,SUCCESS
2,94.472,304.929,261.683,316.934,SUCCESS
1,100.17,298.542,227.792,331.226,SUCCESS
0,103.454,300.507,265.696,229.011,SUCCESS
1,72.414,246.005,269.23,308.311,SUCCESS
0,109.377,277.616,291.339,296.096,SUCCESS
1,95.564,317.344,261.207,328.714,SUCCESS
0,96.404,289.109,297.394,210.162,SUCCESS
1,78.095,276.73,279.311,306.132,SUCCESS
0,82.318,216.653,278.225,275.57,SUCCESS
0,97.442,267.223,255.074,216.558,SUCCESS
0,82.601,256.566,290.133,266.454,SUCCESS
2,84.425,269.704,288.455,313.209,SUCCESS
2,91.146,261.187,268.452,279.382,SUCCESS
2,98.949,280.301,286.143,265.878,SUCCESS
0,81.197,283.928,281.537,298.759,SUCCESS
0,94.504,245.759,242.025,284.1,SUCCESS
0,93.18,283.658,283.547,213.01,SUCCESS
2,89.481,280.181,279.258,302.094,SUCCESS
2,76.343,226.625,259.922,324.35,SUCCESS
2,91.255,310.202,239.15,292.016,SUCCESS
2,98.356,290.525,297.548,268.863,SUCCESS
1,102.184,257.29,287.574,306.123,SUCCESS
0,82.243,250.692,277.813,274.902,SUCCESS
1,94.869,293.37,229.784,311.681,SUCCESS
1,94.362,303.291,295.669,302.096,SUCCESS
2,78.913,284.77,287.31,367.086,SUCCESS
2,100.653,220.833,258.517,323.303,SUCCESS
1,99.684,281.284,252.775,282.819,SUCCESS
1,105,283.418,284.55,265.922,SUCCESS
1,75.501,220.066,270.637,320.819,SUCCESS
2,98.229,268.755,251.756,311.182,SUCCESS
0,108.494,279.757,286.928,218.13,SUCCESS
1,79.724,268.67,275.521,319.798,SUCCESS
2,82.131,266.215,303.564,311.924,SUCCESS
0,94.959,261.996,246.525,267.93,SUCCESS
0,105.429,273.57,280.627,207.192,SUCCESS
0,89.059,282.978,296.536,290.633,SUCCESS
1,100.44,262.86,245.977,340.391,SUCCESS
0,96.974,342.065,241.255,262.33,SUCCESS
1,111.125,294.948,299.748,294.763,SUCCESS
0,78.79,244.454,292.042,269.504,SUCCESS
1,98.143,258.744,263.244,328.343,SUCCESS
1,102.8,306.45,242.933,320.238,SUCCESS
2,95.619,282.384,290.007,271.866,SUCCESS
2,86.52,238.604,279.961,332.352,SUCCESS
2,97.385,266.937,289.448,309.63,SUCCESS
1,101.12,283.206,272.944,278.281,SUCCESS
0,102.057,290.17,312.371,244.214,SUCCESS
1,78.633,262.218,275.86,320.498,SUCCESS
1,101.403,265.809,247.942,327.524,SUCCESS
0,93.663,300.786,230.523,252.822,SUCCESS
0,99.616,281.809,295.544,232.832,SUCCESS
2,79.563,266.096,285.904,315.91,SUCCESS
2,95.011,274.883,222.956,339.569,SUCCESS
2,90.074,267.775,274.128,256.047,SUCCESS
0,103.814,305.232,276.588,249.943,SUCCESS
2,84.085,235.37,264.435,324.303,SUCCESS
0,84.331,281.097,234.852,256.794,SUCCESS
1,94.704,304.605,280.818,272.531,SUCCESS
2,89.416,246.828,288.307,302.668,SUCCESS
1,102.093,267.069,223.024,324.906,SUCCESS
1,101.968,265.943,282.706,272.736,SUCCESS
0,72.019,237.223,278.302,261.191,SUCCESS
1,104.065,322.564,265.692,338.442,SUCCESS
1,93.754,264.743,235.657,272.935,SUCCESS
2,79.395,260.239,263.86,313.801,SUCCESS
2,74.105,220.419,291.092,328.43,SUCCESS
2,88.936,251.428,259.905,299.049,SUCCESS
1,99.016,330.747,287.013,272.1,SUCCESS
1,84.318,310.243,296.164,323.83,SUCCESS
2,76.883,292.188,270.974,302.246,SUCCESS
0,102.552,305.417,215.953,271.023,SUCCESS
0,98.803,268.322,282.504,229.073,SUCCESS
0,96.185,286.093,294.553,322.554,SUCCESS
0,101.422,261.768,280.44,274.798,SUCCESS
0,106.827,312.934,239.963,283.004,SUCCESS
0,93.45,314.775,290.542,251.951,SUCCESS
0,84.162,235.541,284.364,277.699,SUCCESS
2,110.731,260.908,274.09,330.265,SUCCESS
2,103.463,312.871,261.199,269.973,SUCCESS
2,87.382,284.341,275.793,280.922,SUCCESS
2,81.351,259.87,283.122,324.9,SUCCESS
1,87.186,262.41,252.268,308.367,SUCCESS
2,96.988,263.42,300.458,272.373,SUCCESS
0,77.561,317.253,289.543,285.012,SUCCESS
0,103.683,233.495,227.235,282.316,SUCCESS
0,95.053,240.172,272.432,236.193,SUCCESS
0,75.492,251.389,292.503,272.032,SUCCESS
0,96.855,280.987,225.68,325.676,SUCCESS
1,102.774,302.293,274.937,277.106,SUCCESS
0,105.303,311.191,279.503,256.085,SUCCESS
2,88.237,268.119,291.775,329.054,SUCCESS
1,95.376,280.923,231.115,334.616,SUCCESS
