Name,logn,logq,points,RealRes,result,error,tinit,tcsv,tenc,tdist,tdec
MAC000208.txt,11,91,38839,7136.570000,7136.799926,0.003222,10.412503,105.569707,60.158906,129.915834,0.638710
MAC000209.txt,11,91,39413,2327.386000,2327.418932,0.001415,14.258032,100.419154,77.916655,252.837139,1.412799
MAC000210.txt,11,91,39386,4274.438000,4274.391279,-0.001093,19.074126,94.761655,79.434650,173.661439,0.733139
MAC000211.txt,11,91,39407,7747.193000,7747.311879,0.001534,14.993754,88.096496,58.967272,202.794324,0.575031
MAC000212.txt,11,91,39366,2790.795000,2790.451299,-0.012316,11.452756,75.742736,63.790871,178.560597,0.597707
MAC000213.txt,11,91,39410,5838.224000,5837.904950,-0.005465,12.616313,84.733749,64.490026,147.529187,0.676416
MAC000214.txt,11,91,39412,6266.991001,6267.003178,0.000194,15.188323,84.030965,62.026694,151.243175,0.708131
MAC000215.txt,11,91,39407,4763.417000,4762.663703,-0.015814,11.375288,89.305077,50.096706,167.745660,1.262957
MAC000216.txt,11,91,39406,20403.659004,20403.619944,-0.000191,13.874222,95.550934,62.898269,148.405433,0.802438
MAC000217.txt,11,91,39401,3851.322000,3851.416097,0.002443,14.953058,89.993126,68.909339,168.881246,0.691709
MAC000218.txt,11,91,39391,12888.809999,12888.964982,0.001202,14.844366,94.486568,51.460931,152.720122,0.707129
MAC000219.txt,11,91,39398,5374.765000,5375.067948,0.005636,12.840365,73.519596,62.392637,210.948849,0.589616
MAC000220.txt,11,91,39399,4045.303000,4045.154287,-0.003676,12.624205,85.655653,56.124055,165.521155,0.696927
MAC000221.txt,11,91,39367,10470.459999,10470.761186,0.002877,13.490465,105.052666,62.957606,158.230011,0.702372
MAC000222.txt,11,91,39357,11519.329998,11518.967417,-0.003148,11.587768,88.682730,59.303250,148.067138,0.715812
MAC000223.txt,11,91,20778,2514.624000,2514.627553,0.000141,13.048936,52.471104,37.860703,76.479373,0.738266
MAC000224.txt,11,91,31197,10426.391996,10425.929903,-0.004432,15.201229,71.437612,55.875498,166.832172,0.670440
MAC000225.txt,11,91,22834,3775.728000,3775.808985,0.002145,15.352759,52.068321,44.134118,125.657853,0.774917
MAC000226.txt,11,91,39356,10780.168998,10780.473587,0.002825,11.850923,91.140063,56.173195,145.633735,0.627802
MAC000227.txt,11,91,39347,12456.162998,12455.497897,-0.005340,14.088308,85.170213,67.503779,147.917991,0.659377
MAC000228.txt,11,91,39365,5760.838000,5760.610560,-0.003948,15.666263,83.016274,81.608634,161.208721,0.630639
MAC000229.txt,11,91,39323,6584.806999,6585.276141,0.007125,12.748459,78.265827,58.394524,130.948990,0.675269
MAC000230.txt,11,91,39363,8910.917000,8911.137319,0.002472,9.712654,104.627853,65.427373,140.987941,0.686346
MAC000231.txt,11,91,39353,3174.154000,3174.094076,-0.001888,13.419978,94.813048,60.378233,193.324377,0.796468
MAC000232.txt,11,91,39343,2082.951000,2083.046438,0.004582,18.537215,101.471438,65.152974,143.883880,0.613749
MAC000233.txt,11,91,39331,2241.495000,2241.350558,-0.006444,16.269096,85.493364,47.924004,149.375482,0.750466
MAC000234.txt,11,91,39329,9700.108001,9700.270475,0.001675,14.381534,95.110165,65.605065,138.550447,0.640701
MAC000235.txt,11,91,37967,8471.647003,8471.670464,0.000277,15.664744,100.859656,62.151634,197.608427,0.720979
MAC000236.txt,11,91,39348,3252.736000,3252.866185,0.004002,12.131964,99.934581,62.701786,131.734208,0.636766
MAC000237.txt,11,91,37211,22262.677998,22262.532218,-0.000655,14.010366,92.648207,58.942776,138.880064,0.755741
MAC000238.txt,11,91,39314,7814.656998,7815.373525,0.009169,16.766371,93.172104,66.457359,164.707561,0.663977
